source_file,gpu_name,gpu_num,benchmark_gpu_name,gpu_vendor,benchmark_generation,benchmark_family,benchmark_release_date,benchmark_release_price_usd,benchmark_tdp_w,benchmark_memory_bytes,benchmark_memory_bandwidth_bytes_per_s,benchmark_fp32_flops,benchmark_tf32_flops,benchmark_tensor_fp16_bf16_flops,benchmark_fp8_flops,benchmark_max_performance,benchmark_energy_efficiency,benchmark_process_size_nm,normalize_status,normalize_reason,paper_id
2025.emnlp-main.1497_gpu.json,H20,8,NVIDIA HGX H20,NVIDIA,Hopper,HGX,2023-11-09,12000,400,96000000000,4000000000000,44000000000000,74000000000000,148000000000000,,296000000000000,740000000000,,normalized,alias_match,2025.emnlp-main.1497
2025.emnlp-main.1498_gpu.json,NVIDIA A100 40GB,4,NVIDIA A100,NVIDIA,Ampere,Datacenter A-series,2020-03-01,,400,40000000000,1560000000000,19500000000000,156000000000000,312000000000000,,624000000000000,1560000000000,7,normalized,manual_default_variant_rule,2025.emnlp-main.1498
2025.emnlp-main.1498_gpu.json,NVIDIA A100 40GB,1,NVIDIA A100,NVIDIA,Ampere,Datacenter A-series,2020-03-01,,400,40000000000,1560000000000,19500000000000,156000000000000,312000000000000,,624000000000000,1560000000000,7,normalized,manual_default_variant_rule,2025.emnlp-main.1498
2025.emnlp-main.1498_gpu.json,NVIDIA A100 80GB,,NVIDIA A100 PCIe 80GB,NVIDIA,Ampere,Datacenter A-series,2021-06-28,,300,80000000000,1940000000000,19490000000000,156000000000000,312000000000000,,624000000000000,2080000000000,7,normalized,manual_default_variant_rule,2025.emnlp-main.1498
2025.emnlp-main.14_gpu.json,NVIDIA A100 80G,8,NVIDIA A100 PCIe 80GB,NVIDIA,Ampere,Datacenter A-series,2021-06-28,,300,80000000000,1940000000000,19490000000000,156000000000000,312000000000000,,624000000000000,2080000000000,7,normalized,manual_default_variant_rule,2025.emnlp-main.14
2025.emnlp-main.14_gpu.json,A100 80G,8,NVIDIA A100 PCIe 80GB,NVIDIA,Ampere,Datacenter A-series,2021-06-28,,300,80000000000,1940000000000,19490000000000,156000000000000,312000000000000,,624000000000000,2080000000000,7,normalized,manual_default_variant_rule,2025.emnlp-main.14
2025.emnlp-main.1500_gpu.json,A100,4,NVIDIA A100,NVIDIA,Ampere,Datacenter A-series,2020-03-01,,400,40000000000,1560000000000,19500000000000,156000000000000,312000000000000,,624000000000000,1560000000000,7,normalized,manual_default_variant_rule,2025.emnlp-main.1500
2025.emnlp-main.1502_gpu.json,NVIDIA A100 PCIE 40GB,,NVIDIA A100 PCIe,NVIDIA,Ampere,Datacenter A-series,2020-06-22,,300,40000000000,1940000000000,19490000000000,156000000000000,312000000000000,,624000000000000,2080000000000,7,normalized,manual_default_variant_rule,2025.emnlp-main.1502
2025.emnlp-main.1502_gpu.json,NVIDIA GH200 480GB,,NVIDIA GH200,NVIDIA,Hopper,Grace Hopper,2023-08-08,,700,,4900000000000,66910000000000,494500000000000,989500000000000,,1979000000000000,2827142857142.8599,5,normalized,normalized NVIDIA accelerator rule,2025.emnlp-main.1502
2025.emnlp-main.1505_gpu.json,A6000 48GB,,NVIDIA RTX A6000,NVIDIA,Ampere,RTX Workstation,2020-10-05,4649,300,48000000000,768000000000,38700000000000,,119100000000000,,38700000000000,129000000000,8,normalized,alias_match,2025.emnlp-main.1505
2025.emnlp-main.1505_gpu.json,A100 80GB,,NVIDIA A100 PCIe 80GB,NVIDIA,Ampere,Datacenter A-series,2021-06-28,,300,80000000000,1940000000000,19490000000000,156000000000000,312000000000000,,624000000000000,2080000000000,7,normalized,manual_default_variant_rule,2025.emnlp-main.1505
2025.emnlp-main.1505_gpu.json,H100 80GB,,NVIDIA H100 PCIe,NVIDIA,Hopper,Datacenter H-series,2022-09-20,,350,80000000000,2040000000000,51220000000000,378000000000000,756000000000000,,756000000000000,2160000000000,4,normalized,normalized NVIDIA accelerator rule,2025.emnlp-main.1505
2025.emnlp-main.1507_gpu.json,NVIDIA GeForce GTX 1080 Ti,,NVIDIA GeForce GTX 1080 Ti,NVIDIA,Pascal,GeForce GTX,2017-03-10,699,250,11000000000,484000000000,11340000000000,,,,11340000000000,45360000000,16,normalized,exact_match,2025.emnlp-main.1507
2025.emnlp-main.1509_gpu.json,A100,32,NVIDIA A100,NVIDIA,Ampere,Datacenter A-series,2020-03-01,,400,40000000000,1560000000000,19500000000000,156000000000000,312000000000000,,624000000000000,1560000000000,7,normalized,manual_default_variant_rule,2025.emnlp-main.1509
2025.emnlp-main.1509_gpu.json,A100,128,NVIDIA A100,NVIDIA,Ampere,Datacenter A-series,2020-03-01,,400,40000000000,1560000000000,19500000000000,156000000000000,312000000000000,,624000000000000,1560000000000,7,normalized,manual_default_variant_rule,2025.emnlp-main.1509
2025.emnlp-main.1510_gpu.json,RunPod L40s 48GB,1,NVIDIA L40S,NVIDIA,Ada Lovelace,Datacenter L-series,2022-10-13,,350,48000000000,864000000000,91600000000000,,181000000000000,,362000000000000,1206670000000,,normalized,alias_match,2025.emnlp-main.1510
2025.emnlp-main.1511_gpu.json,NVIDIA A100,8,NVIDIA A100,NVIDIA,Ampere,Datacenter A-series,2020-03-01,,400,40000000000,1560000000000,19500000000000,156000000000000,312000000000000,,624000000000000,1560000000000,7,normalized,exact_match,2025.emnlp-main.1511
2025.emnlp-main.1513_gpu.json,NVIDIA A10O 80GB,3,NVIDIA A100 PCIe 80GB,NVIDIA,Ampere,Datacenter A-series,2021-06-28,,300,80000000000,1940000000000,19490000000000,156000000000000,312000000000000,,624000000000000,2080000000000,7,normalized,manual_default_variant_rule,2025.emnlp-main.1513
2025.emnlp-main.1516_gpu.json,NVIDIA A100 80GB,,NVIDIA A100 PCIe 80GB,NVIDIA,Ampere,Datacenter A-series,2021-06-28,,300,80000000000,1940000000000,19490000000000,156000000000000,312000000000000,,624000000000000,2080000000000,7,normalized,manual_default_variant_rule,2025.emnlp-main.1516
2025.emnlp-main.1516_gpu.json,NVIDIA H100,,NVIDIA H100 PCIe,NVIDIA,Hopper,Datacenter H-series,2022-09-20,,350,80000000000,2040000000000,51220000000000,378000000000000,756000000000000,,756000000000000,2160000000000,4,normalized,normalized NVIDIA accelerator rule,2025.emnlp-main.1516
2025.emnlp-main.1516_gpu.json,NVIDIA GH200,,NVIDIA GH200,NVIDIA,Hopper,Grace Hopper,2023-08-08,,700,,4900000000000,66910000000000,494500000000000,989500000000000,,1979000000000000,2827142857142.8599,5,normalized,exact_match,2025.emnlp-main.1516
2025.emnlp-main.1517_gpu.json,NVIDIA A100 80GB,1,NVIDIA A100 PCIe 80GB,NVIDIA,Ampere,Datacenter A-series,2021-06-28,,300,80000000000,1940000000000,19490000000000,156000000000000,312000000000000,,624000000000000,2080000000000,7,normalized,manual_default_variant_rule,2025.emnlp-main.1517
2025.emnlp-main.1517_gpu.json,NVIDIA H100 95GB,1,NVIDIA H100 NVL,NVIDIA,Hopper,Datacenter H-series,2024-03-14,,400,94000000000,3938000000000,,,835500000000000,,835500000000000,2088750000000,,normalized,normalized NVIDIA accelerator rule,2025.emnlp-main.1517
2025.emnlp-main.1517_gpu.json,NVIDIA H100 80GB,4,NVIDIA H100 PCIe,NVIDIA,Hopper,Datacenter H-series,2022-09-20,,350,80000000000,2040000000000,51220000000000,378000000000000,756000000000000,,756000000000000,2160000000000,4,normalized,normalized NVIDIA accelerator rule,2025.emnlp-main.1517
2025.emnlp-main.1517_gpu.json,Ampere-architecture GPU A100,,NVIDIA A100,NVIDIA,Ampere,Datacenter A-series,2020-03-01,,400,40000000000,1560000000000,19500000000000,156000000000000,312000000000000,,624000000000000,1560000000000,7,normalized,manual_default_variant_rule,2025.emnlp-main.1517
2025.emnlp-main.1517_gpu.json,Ampere-architecture GPU A40,,NVIDIA A40 PCIe,NVIDIA,Ampere,Datacenter A-series,2020-10-05,,300,48000000000,695800000000,37420000000000,74800000000000,149700000000000,,299300000000000,997666666666.66699,8,normalized,manual_default_variant_rule,2025.emnlp-main.1517
2025.emnlp-main.1517_gpu.json,H100,1,NVIDIA H100 PCIe,NVIDIA,Hopper,Datacenter H-series,2022-09-20,,350,80000000000,2040000000000,51220000000000,378000000000000,756000000000000,,756000000000000,2160000000000,4,normalized,normalized NVIDIA accelerator rule,2025.emnlp-main.1517
2025.emnlp-main.1517_gpu.json,RTX3090 24GB,1,NVIDIA GeForce RTX 3090,NVIDIA,Ampere,GeForce RTX,2020-09-01,1499,350,24000000000,936000000000,35580000000000,,71000000000000,,284000000000000,811428571428.57104,8,normalized,normalized GeForce RTX shorthand rule,2025.emnlp-main.1517
2025.emnlp-main.1517_gpu.json,A100,,NVIDIA A100,NVIDIA,Ampere,Datacenter A-series,2020-03-01,,400,40000000000,1560000000000,19500000000000,156000000000000,312000000000000,,624000000000000,1560000000000,7,normalized,manual_default_variant_rule,2025.emnlp-main.1517
2025.emnlp-main.1517_gpu.json,A40,,NVIDIA A40 PCIe,NVIDIA,Ampere,Datacenter A-series,2020-10-05,,300,48000000000,695800000000,37420000000000,74800000000000,149700000000000,,299300000000000,997666666666.66699,8,normalized,alias_match,2025.emnlp-main.1517
2025.emnlp-main.1517_gpu.json,H100,1,NVIDIA H100 PCIe,NVIDIA,Hopper,Datacenter H-series,2022-09-20,,350,80000000000,2040000000000,51220000000000,378000000000000,756000000000000,,756000000000000,2160000000000,4,normalized,normalized NVIDIA accelerator rule,2025.emnlp-main.1517
2025.emnlp-main.1518_gpu.json,NVIDIA A800,,NVIDIA A800 PCIe 40 GB,NVIDIA,Ampere,Datacenter A-series,2022-11-08,,250,,1560000000000,19490000000000,155900000000000,311800000000000,,311800000000000,1247200000000,7,normalized,normalized NVIDIA accelerator rule,2025.emnlp-main.1518
2025.emnlp-main.1519_gpu.json,Quadro RTX 8000 49GB,1,NVIDIA Quadro RTX 8000,NVIDIA,Turing,Quadro,2018-08-13,,260,48000000000,672000000000,16300000000000,,110000000000000,,32620000000000,125461538461.53799,12,normalized,normalized RTX professional special-case rule,2025.emnlp-main.1519
2025.emnlp-main.151_gpu.json,A100,1,NVIDIA A100,NVIDIA,Ampere,Datacenter A-series,2020-03-01,,400,40000000000,1560000000000,19500000000000,156000000000000,312000000000000,,624000000000000,1560000000000,7,normalized,manual_default_variant_rule,2025.emnlp-main.151
2025.emnlp-main.151_gpu.json,A100,4,NVIDIA A100,NVIDIA,Ampere,Datacenter A-series,2020-03-01,,400,40000000000,1560000000000,19500000000000,156000000000000,312000000000000,,624000000000000,1560000000000,7,normalized,manual_default_variant_rule,2025.emnlp-main.151
2025.emnlp-main.1520_gpu.json,NVIDIA A8000 80GB,1,NVIDIA A800 PCIe 80 GB,NVIDIA,Ampere,Datacenter A-series,2022-11-03,,250,,1940000000000,19490000000000,156000000000000,312000000000000,,624000000000000,2496000000000,7,normalized,manual_default_variant_rule,2025.emnlp-main.1520
2025.emnlp-main.1521_gpu.json,Nvidia A6000,3,NVIDIA RTX A6000,NVIDIA,Ampere,RTX Workstation,2020-10-05,4649,300,48000000000,768000000000,38700000000000,,119100000000000,,38700000000000,129000000000,8,normalized,alias_match,2025.emnlp-main.1521
2025.emnlp-main.1524_gpu.json,NVIDIA A100,1,NVIDIA A100,NVIDIA,Ampere,Datacenter A-series,2020-03-01,,400,40000000000,1560000000000,19500000000000,156000000000000,312000000000000,,624000000000000,1560000000000,7,normalized,exact_match,2025.emnlp-main.1524
2025.emnlp-main.1525_gpu.json,NVIDIA A100,3,NVIDIA A100,NVIDIA,Ampere,Datacenter A-series,2020-03-01,,400,40000000000,1560000000000,19500000000000,156000000000000,312000000000000,,624000000000000,1560000000000,7,normalized,exact_match,2025.emnlp-main.1525
2025.emnlp-main.1525_gpu.json,A100,1,NVIDIA A100,NVIDIA,Ampere,Datacenter A-series,2020-03-01,,400,40000000000,1560000000000,19500000000000,156000000000000,312000000000000,,624000000000000,1560000000000,7,normalized,manual_default_variant_rule,2025.emnlp-main.1525
2025.emnlp-main.1528_gpu.json,A10,,NVIDIA A10,NVIDIA,Ampere,Datacenter A-series,2021-04-21,,150,25769803776,600000000000,31200000000000,62500000000000,125000000000000,,,,,normalized,nvidia_accelerator_family_rule,2025.emnlp-main.1528
2025.emnlp-main.1528_gpu.json,A10 24GB,8,NVIDIA A10 PCIe,NVIDIA,Ampere,Datacenter A-series,2021-04-12,2800,150,24000000000,600200000000,31240000000000,,165000000000000,,250000000000000,1666666666666.6699,8,normalized,alias_match,2025.emnlp-main.1528
2025.emnlp-main.1529_gpu.json,NVIDIA L40S,8,NVIDIA L40S,NVIDIA,Ada Lovelace,Datacenter L-series,2022-10-13,,350,48000000000,864000000000,91600000000000,,181000000000000,,362000000000000,1206670000000,,normalized,exact_match,2025.emnlp-main.1529
2025.emnlp-main.1529_gpu.json,NVIDIA L40S,1,NVIDIA L40S,NVIDIA,Ada Lovelace,Datacenter L-series,2022-10-13,,350,48000000000,864000000000,91600000000000,,181000000000000,,362000000000000,1206670000000,,normalized,exact_match,2025.emnlp-main.1529
2025.emnlp-main.1529_gpu.json,NVIDIA L40S,2,NVIDIA L40S,NVIDIA,Ada Lovelace,Datacenter L-series,2022-10-13,,350,48000000000,864000000000,91600000000000,,181000000000000,,362000000000000,1206670000000,,normalized,exact_match,2025.emnlp-main.1529
2025.emnlp-main.152_gpu.json,NVIDIA A100 80GB,8,NVIDIA A100 PCIe 80GB,NVIDIA,Ampere,Datacenter A-series,2021-06-28,,300,80000000000,1940000000000,19490000000000,156000000000000,312000000000000,,624000000000000,2080000000000,7,normalized,manual_default_variant_rule,2025.emnlp-main.152
2025.emnlp-main.1530_gpu.json,NVIDIA A100 80G,8,NVIDIA A100 PCIe 80GB,NVIDIA,Ampere,Datacenter A-series,2021-06-28,,300,80000000000,1940000000000,19490000000000,156000000000000,312000000000000,,624000000000000,2080000000000,7,normalized,manual_default_variant_rule,2025.emnlp-main.1530
2025.emnlp-main.1531_gpu.json,NVIDIA H100,,NVIDIA H100 PCIe,NVIDIA,Hopper,Datacenter H-series,2022-09-20,,350,80000000000,2040000000000,51220000000000,378000000000000,756000000000000,,756000000000000,2160000000000,4,normalized,normalized NVIDIA accelerator rule,2025.emnlp-main.1531
2025.emnlp-main.1532_gpu.json,A100 80G,16,NVIDIA A100 PCIe 80GB,NVIDIA,Ampere,Datacenter A-series,2021-06-28,,300,80000000000,1940000000000,19490000000000,156000000000000,312000000000000,,624000000000000,2080000000000,7,normalized,manual_default_variant_rule,2025.emnlp-main.1532
2025.emnlp-main.1535_gpu.json,A100 80GB,4,NVIDIA A100 PCIe 80GB,NVIDIA,Ampere,Datacenter A-series,2021-06-28,,300,80000000000,1940000000000,19490000000000,156000000000000,312000000000000,,624000000000000,2080000000000,7,normalized,manual_default_variant_rule,2025.emnlp-main.1535
2025.emnlp-main.1536_gpu.json,A100,1,NVIDIA A100,NVIDIA,Ampere,Datacenter A-series,2020-03-01,,400,40000000000,1560000000000,19500000000000,156000000000000,312000000000000,,624000000000000,1560000000000,7,normalized,manual_default_variant_rule,2025.emnlp-main.1536
2025.emnlp-main.1537_gpu.json,NVIDIA L40,4,NVIDIA L40,NVIDIA,Ada Lovelace,Datacenter L-series,2022-10-13,,300,48000000000,864000000000,90520000000000,,181000000000000,,362000000000000,1206666666666.6699,,normalized,exact_match,2025.emnlp-main.1537
2025.emnlp-main.1538_gpu.json,RTX 4090,1,NVIDIA GeForce RTX 4090,NVIDIA,Ada Lovelace,GeForce RTX,2022-09-20,1599,450,24000000000,1008000000000,82600000000000,82600000000000,330000000000000,,660600000000000,1468000000000,,normalized,alias_match,2025.emnlp-main.1538
2025.emnlp-main.1538_gpu.json,MI210,1,AMD Instinct MI210,AMD,CDNA 2,Instinct MI200,,,,64000000000,,,,181000000000000,,,,,normalized,normalized AMD special-case rule,2025.emnlp-main.1538
2025.emnlp-main.1540_gpu.json,A100,1,NVIDIA A100,NVIDIA,Ampere,Datacenter A-series,2020-03-01,,400,40000000000,1560000000000,19500000000000,156000000000000,312000000000000,,624000000000000,1560000000000,7,normalized,manual_default_variant_rule,2025.emnlp-main.1540
2025.emnlp-main.1541_gpu.json,NVIDIA A100-SXM4-80GB,4,NVIDIA A100 SXM4 80 GB,NVIDIA,Ampere,Datacenter A-series,2020-11-16,,400,80000000000,2039000000000,19490000000000,156000000000000,312000000000000,,624000000000000,1560000000000,7,normalized,exact_match,2025.emnlp-main.1541
2025.emnlp-main.1542_gpu.json,H800,8,NVIDIA H800 PCIe,NVIDIA,Hopper,Datacenter H-series,2023-03-21,,700,80000000000,3360000000000,59300000000000,454500000000000,989000000000000,,1979000000000000,2827140000000,5,normalized,normalized NVIDIA accelerator rule,2025.emnlp-main.1542
2025.emnlp-main.1542_gpu.json,H800,1,NVIDIA H800 PCIe,NVIDIA,Hopper,Datacenter H-series,2023-03-21,,700,80000000000,3360000000000,59300000000000,454500000000000,989000000000000,,1979000000000000,2827140000000,5,normalized,normalized NVIDIA accelerator rule,2025.emnlp-main.1542
2025.emnlp-main.1542_gpu.json,Nvidia H800,,NVIDIA H800 PCIe,NVIDIA,Hopper,Datacenter H-series,2023-03-21,,700,80000000000,3360000000000,59300000000000,454500000000000,989000000000000,,1979000000000000,2827140000000,5,normalized,normalized NVIDIA accelerator rule,2025.emnlp-main.1542
2025.emnlp-main.1544_gpu.json,NVIDIA A100 80GB,8,NVIDIA A100 PCIe 80GB,NVIDIA,Ampere,Datacenter A-series,2021-06-28,,300,80000000000,1940000000000,19490000000000,156000000000000,312000000000000,,624000000000000,2080000000000,7,normalized,manual_default_variant_rule,2025.emnlp-main.1544
2025.emnlp-main.1545_gpu.json,H100 80G,8,NVIDIA H100 PCIe,NVIDIA,Hopper,Datacenter H-series,2022-09-20,,350,80000000000,2040000000000,51220000000000,378000000000000,756000000000000,,756000000000000,2160000000000,4,normalized,normalized NVIDIA accelerator rule,2025.emnlp-main.1545
2025.emnlp-main.1545_gpu.json,H100,4,NVIDIA H100 PCIe,NVIDIA,Hopper,Datacenter H-series,2022-09-20,,350,80000000000,2040000000000,51220000000000,378000000000000,756000000000000,,756000000000000,2160000000000,4,normalized,normalized NVIDIA accelerator rule,2025.emnlp-main.1545
2025.emnlp-main.1546_gpu.json,NVIDIA H100 96G,4,NVIDIA H100 NVL,NVIDIA,Hopper,Datacenter H-series,2024-03-14,,400,94000000000,3938000000000,,,835500000000000,,835500000000000,2088750000000,,normalized,normalized NVIDIA accelerator rule,2025.emnlp-main.1546
2025.emnlp-main.1546_gpu.json,NVIDIA H100 96G,8,NVIDIA H100 NVL,NVIDIA,Hopper,Datacenter H-series,2024-03-14,,400,94000000000,3938000000000,,,835500000000000,,835500000000000,2088750000000,,normalized,normalized NVIDIA accelerator rule,2025.emnlp-main.1546
2025.emnlp-main.1547_gpu.json,A5000 24GB,1,NVIDIA RTX A5000,NVIDIA,Ampere,RTX Workstation,2021-04-12,2250,230,24000000000,768000000000,27770000000000,,222200000000000,,27770000000000,120739130434.783,8,normalized,alias_match,2025.emnlp-main.1547
2025.emnlp-main.1548_gpu.json,A6000,1,NVIDIA RTX A6000,NVIDIA,Ampere,RTX Workstation,2020-10-05,4649,300,48000000000,768000000000,38700000000000,,119100000000000,,38700000000000,129000000000,8,normalized,alias_match,2025.emnlp-main.1548
2025.emnlp-main.1549_gpu.json,NVIDIA RTX A6000 48GB,2,NVIDIA RTX A6000,NVIDIA,Ampere,RTX Workstation,2020-10-05,4649,300,48000000000,768000000000,38700000000000,,119100000000000,,38700000000000,129000000000,8,normalized,normalized RTX family rule,2025.emnlp-main.1549
2025.emnlp-main.1550_gpu.json,NVIDIA H200 140GB,1,NVIDIA H200 PCIe,NVIDIA,Hopper,Datacenter H-series,2024-11-18,,700,141000000000,4800000000000,66910000000000,494500000000000,989500000000000,1979000000000000,1979000000000000,2827140000000,5,normalized,normalized NVIDIA accelerator rule,2025.emnlp-main.1550
2025.emnlp-main.1550_gpu.json,NVIDIA A100 80GB,1,NVIDIA A100 PCIe 80GB,NVIDIA,Ampere,Datacenter A-series,2021-06-28,,300,80000000000,1940000000000,19490000000000,156000000000000,312000000000000,,624000000000000,2080000000000,7,normalized,manual_default_variant_rule,2025.emnlp-main.1550
2025.emnlp-main.1551_gpu.json,A100 40GB,4,NVIDIA A100,NVIDIA,Ampere,Datacenter A-series,2020-03-01,,400,40000000000,1560000000000,19500000000000,156000000000000,312000000000000,,624000000000000,1560000000000,7,normalized,manual_default_variant_rule,2025.emnlp-main.1551
2025.emnlp-main.1552_gpu.json,NVIDIA H100,2,NVIDIA H100 PCIe,NVIDIA,Hopper,Datacenter H-series,2022-09-20,,350,80000000000,2040000000000,51220000000000,378000000000000,756000000000000,,756000000000000,2160000000000,4,normalized,normalized NVIDIA accelerator rule,2025.emnlp-main.1552
2025.emnlp-main.1554_gpu.json,Nvidia RTX A6000,,NVIDIA RTX A6000,NVIDIA,Ampere,RTX Workstation,2020-10-05,4649,300,48000000000,768000000000,38700000000000,,119100000000000,,38700000000000,129000000000,8,normalized,exact_match,2025.emnlp-main.1554
2025.emnlp-main.1555_gpu.json,NVIDIA A100 80GB,,NVIDIA A100 PCIe 80GB,NVIDIA,Ampere,Datacenter A-series,2021-06-28,,300,80000000000,1940000000000,19490000000000,156000000000000,312000000000000,,624000000000000,2080000000000,7,normalized,manual_default_variant_rule,2025.emnlp-main.1555
2025.emnlp-main.1557_gpu.json,Nvidia RTX 4070,1,NVIDIA GeForce RTX 4070,NVIDIA,Ada Lovelace,GeForce RTX,2023-02-08,,285,12000000000,504200000000,29150000000000,,116600000000000,,233000000000000,817543859649.12305,,normalized,alias_match,2025.emnlp-main.1557
2025.emnlp-main.1557_gpu.json,Nvidia A100 40GB,1,NVIDIA A100,NVIDIA,Ampere,Datacenter A-series,2020-03-01,,400,40000000000,1560000000000,19500000000000,156000000000000,312000000000000,,624000000000000,1560000000000,7,normalized,manual_default_variant_rule,2025.emnlp-main.1557
2025.emnlp-main.1557_gpu.json,Nvidia H100 80GB,1,NVIDIA H100 PCIe,NVIDIA,Hopper,Datacenter H-series,2022-09-20,,350,80000000000,2040000000000,51220000000000,378000000000000,756000000000000,,756000000000000,2160000000000,4,normalized,normalized NVIDIA accelerator rule,2025.emnlp-main.1557
2025.emnlp-main.1558_gpu.json,A100,1,NVIDIA A100,NVIDIA,Ampere,Datacenter A-series,2020-03-01,,400,40000000000,1560000000000,19500000000000,156000000000000,312000000000000,,624000000000000,1560000000000,7,normalized,manual_default_variant_rule,2025.emnlp-main.1558
2025.emnlp-main.155_gpu.json,A100 80G,4,NVIDIA A100 PCIe 80GB,NVIDIA,Ampere,Datacenter A-series,2021-06-28,,300,80000000000,1940000000000,19490000000000,156000000000000,312000000000000,,624000000000000,2080000000000,7,normalized,manual_default_variant_rule,2025.emnlp-main.155
2025.emnlp-main.155_gpu.json,H100,4,NVIDIA H100 PCIe,NVIDIA,Hopper,Datacenter H-series,2022-09-20,,350,80000000000,2040000000000,51220000000000,378000000000000,756000000000000,,756000000000000,2160000000000,4,normalized,normalized NVIDIA accelerator rule,2025.emnlp-main.155
2025.emnlp-main.1561_gpu.json,NVIDIA A100 40GB,,NVIDIA A100,NVIDIA,Ampere,Datacenter A-series,2020-03-01,,400,40000000000,1560000000000,19500000000000,156000000000000,312000000000000,,624000000000000,1560000000000,7,normalized,manual_default_variant_rule,2025.emnlp-main.1561
2025.emnlp-main.1563_gpu.json,Nvidia A100 40GB,1,NVIDIA A100,NVIDIA,Ampere,Datacenter A-series,2020-03-01,,400,40000000000,1560000000000,19500000000000,156000000000000,312000000000000,,624000000000000,1560000000000,7,normalized,manual_default_variant_rule,2025.emnlp-main.1563
2025.emnlp-main.1563_gpu.json,Nvidia A100 40GB,2,NVIDIA A100,NVIDIA,Ampere,Datacenter A-series,2020-03-01,,400,40000000000,1560000000000,19500000000000,156000000000000,312000000000000,,624000000000000,1560000000000,7,normalized,manual_default_variant_rule,2025.emnlp-main.1563
2025.emnlp-main.1563_gpu.json,Nvidia A100 40GB,4,NVIDIA A100,NVIDIA,Ampere,Datacenter A-series,2020-03-01,,400,40000000000,1560000000000,19500000000000,156000000000000,312000000000000,,624000000000000,1560000000000,7,normalized,manual_default_variant_rule,2025.emnlp-main.1563
2025.emnlp-main.1567_gpu.json,Nvidia RTX 3090 24GB,1,NVIDIA GeForce RTX 3090,NVIDIA,Ampere,GeForce RTX,2020-09-01,1499,350,24000000000,936000000000,35580000000000,,71000000000000,,284000000000000,811428571428.57104,8,normalized,normalized GeForce RTX shorthand rule,2025.emnlp-main.1567
2025.emnlp-main.1567_gpu.json,Nvidia V100 32GB,1,NVIDIA Tesla V100 PCIe 32 GB,NVIDIA,Volta,Tesla,2018-03-27,11458,250,32000000000,897000000000,14130000000000,,112000000000000,,112000000000000,448000000000,12,normalized,normalized NVIDIA special-case rule,2025.emnlp-main.1567
2025.emnlp-main.1568_gpu.json,H100,1,NVIDIA H100 PCIe,NVIDIA,Hopper,Datacenter H-series,2022-09-20,,350,80000000000,2040000000000,51220000000000,378000000000000,756000000000000,,756000000000000,2160000000000,4,normalized,normalized NVIDIA accelerator rule,2025.emnlp-main.1568
2025.emnlp-main.1569_gpu.json,V100,1,NVIDIA Tesla V100 PCIe 16 GB,NVIDIA,Volta,Tesla,2017-06-21,10664,250,16000000000,897000000000,14130000000000,,112000000000000,,112000000000000,448000000000,12,normalized,normalized NVIDIA special-case rule,2025.emnlp-main.1569
2025.emnlp-main.1570_gpu.json,MI30oX,32,AMD Instinct MI300X,AMD,CDNA 3,Instinct MI300,2023-12-06,15000,750,192000000000,5300000000000,163400000000000,653700000000000,1307400000000000,,2614900000000000,3486533333333.3301,5,normalized,manual_default_variant_rule,2025.emnlp-main.1570
2025.emnlp-main.1571_gpu.json,NVIDIA RTX H100,2,NVIDIA H100 PCIe,NVIDIA,Hopper,Datacenter H-series,2022-09-20,,350,80000000000,2040000000000,51220000000000,378000000000000,756000000000000,,756000000000000,2160000000000,4,normalized,normalized NVIDIA accelerator rule,2025.emnlp-main.1571
2025.emnlp-main.1572_gpu.json,NVIDIA H100 80G,64,NVIDIA H100 PCIe,NVIDIA,Hopper,Datacenter H-series,2022-09-20,,350,80000000000,2040000000000,51220000000000,378000000000000,756000000000000,,756000000000000,2160000000000,4,normalized,normalized NVIDIA accelerator rule,2025.emnlp-main.1572
2025.emnlp-main.1572_gpu.json,NVIDIA H100 80G,1,NVIDIA H100 PCIe,NVIDIA,Hopper,Datacenter H-series,2022-09-20,,350,80000000000,2040000000000,51220000000000,378000000000000,756000000000000,,756000000000000,2160000000000,4,normalized,normalized NVIDIA accelerator rule,2025.emnlp-main.1572
2025.emnlp-main.1574_gpu.json,Nvidia A100,1,NVIDIA A100,NVIDIA,Ampere,Datacenter A-series,2020-03-01,,400,40000000000,1560000000000,19500000000000,156000000000000,312000000000000,,624000000000000,1560000000000,7,normalized,exact_match,2025.emnlp-main.1574
2025.emnlp-main.1574_gpu.json,Nvidia A100,8,NVIDIA A100,NVIDIA,Ampere,Datacenter A-series,2020-03-01,,400,40000000000,1560000000000,19500000000000,156000000000000,312000000000000,,624000000000000,1560000000000,7,normalized,exact_match,2025.emnlp-main.1574
2025.emnlp-main.1577_gpu.json,Tesla V100 32GB,1,NVIDIA Tesla V100 PCIe 32 GB,NVIDIA,Volta,Tesla,2018-03-27,11458,250,32000000000,897000000000,14130000000000,,112000000000000,,112000000000000,448000000000,12,normalized,normalized NVIDIA special-case rule,2025.emnlp-main.1577
2025.emnlp-main.1578_gpu.json,NVIDIA 24GB,1,NVIDIA GeForce RTX 4090,NVIDIA,Ada Lovelace,GeForce RTX,2022-09-20,1599,450,24000000000,1008000000000,82600000000000,82600000000000,330000000000000,,660600000000000,1468000000000,,normalized,manual_default_variant_rule,2025.emnlp-main.1578
