paper_id,is_strict,is_lb1_gfimp,paper_year,paper_venue,paper_max_row_compute_capability,paper_max_row_compute_capability_gfimp_lb1,n_organizations,has_company,has_education,has_industry_academia,has_cross_sector,has_international_collab,topic,max_tflops_raw,max_tflops_lb1,log10_max_tflops_raw,log10_max_tflops_lb1,log1p_n_organizations,Company_i,IndustryAcademia_i,CrossSector_i,International_i,nOrganizations_i,log1p_nOrganizations_i,year_fe,topic_fe,venue_fe
2025.emnlp-main.405,1,1,2025,EMNLP,1247200000000000.0,1247200000000000,2,1,1,1,1,0,Efficient Methods for NLP,1247.2,1247.2,3.095936102180785,3.095936102180785,1.0986122886681098,1,1,1,0,2,1.0986122886681098,2025,Efficient Methods for NLP,EMNLP
2025.emnlp-main.406,1,1,2025,EMNLP,2496000000000000.0,2496000000000000,4,0,1,0,1,0,Language Modeling,2496.0,2496.0,3.397244581010386,3.397244581010386,1.6094379124341003,0,0,1,0,4,1.6094379124341003,2025,Language Modeling,EMNLP
2025.emnlp-main.407,1,1,2025,EMNLP,71000000000000.0,71000000000000,1,0,1,0,0,0,Computational Social Science and Cultural Analytics,71.0,71.0,1.8512583487190752,1.8512583487190752,0.6931471805599453,0,0,0,0,1,0.6931471805599453,2025,Computational Social Science and Cultural Analytics,EMNLP
2025.emnlp-main.408,1,1,2025,EMNLP,330000000000000.0,330000000000000,2,0,1,0,0,1,Efficient Methods for NLP,330.0,330.0,2.5185139398778875,2.5185139398778875,1.0986122886681098,0,0,0,1,2,1.0986122886681098,2025,Efficient Methods for NLP,EMNLP
2025.emnlp-main.409,1,1,2025,EMNLP,119100000000000.0,119100000000000,1,0,1,0,0,0,Efficient Methods for NLP,119.1,119.1,2.0759117614827773,2.0759117614827773,0.6931471805599453,0,0,0,0,1,0.6931471805599453,2025,Efficient Methods for NLP,EMNLP
2025.emnlp-main.410,1,1,2025,EMNLP,2496000000000000.0,2496000000000000,2,1,1,1,1,0,NLP and Code Models,2496.0,2496.0,3.397244581010386,3.397244581010386,1.0986122886681098,1,1,1,0,2,1.0986122886681098,2025,NLP and Code Models,EMNLP
2025.emnlp-main.411,1,1,2025,EMNLP,330000000000000.0,330000000000000,1,0,1,0,0,0,Interpretability and Analysis of Models for NLP,330.0,330.0,2.5185139398778875,2.5185139398778875,0.6931471805599453,0,0,0,0,1,0.6931471805599453,2025,Interpretability and Analysis of Models for NLP,EMNLP
2025.emnlp-main.412,1,1,2025,EMNLP,952800000000000.0,952800000000000,4,1,1,1,1,1,Language Modeling,952.8,952.8,2.979001748474721,2.979001748474721,1.6094379124341003,1,1,1,1,4,1.6094379124341003,2025,Language Modeling,EMNLP
2025.emnlp-main.413,1,1,2025,EMNLP,2640000000000000.0,2640000000000000,4,0,1,0,1,0,NLP Applications,2640.0,2640.0,3.4216039268698313,3.4216039268698313,1.6094379124341003,0,0,1,0,4,1.6094379124341003,2025,NLP Applications,EMNLP
2025.emnlp-main.414,1,1,2025,EMNLP,7916000000000000.0,7916000000000000,2,1,0,0,1,1,Generation,7916.0,7916.0,3.8985057855343586,3.8985057855343586,1.0986122886681098,1,0,1,1,2,1.0986122886681098,2025,Generation,EMNLP
2025.emnlp-main.415,1,1,2025,EMNLP,936000000000000.0,936000000000000,5,0,1,0,1,1,Computational Social Science and Cultural Analytics,936.0,936.0,2.971275848738105,2.971275848738105,1.791759469228055,0,0,1,1,5,1.791759469228055,2025,Computational Social Science and Cultural Analytics,EMNLP
2025.emnlp-main.416,1,1,2025,EMNLP,311800000000000.0,311800000000000,2,0,1,0,1,0,"Sentiment Analysis, Stylistic Analysis, and Argument Mining",311.8,311.8,2.4938761108528227,2.4938761108528227,1.0986122886681098,0,0,1,0,2,1.0986122886681098,2025,"Sentiment Analysis, Stylistic Analysis, and Argument Mining",EMNLP
2025.emnlp-main.417,1,1,2025,EMNLP,119100000000000.0,119100000000000,2,0,1,0,0,0,"Multimodality and Language Grounding to Vision, Robotics and Beyond",119.1,119.1,2.0759117614827773,2.0759117614827773,1.0986122886681098,0,0,0,0,2,1.0986122886681098,2025,"Multimodality and Language Grounding to Vision, Robotics and Beyond",EMNLP
2025.emnlp-main.418,1,1,2025,EMNLP,756000000000000.0,756000000000000,3,1,1,1,1,1,Multilingualism and Cross-Lingual NLP,756.0,756.0,2.8785217955012063,2.8785217955012063,1.3862943611198906,1,1,1,1,3,1.3862943611198906,2025,Multilingualism and Cross-Lingual NLP,EMNLP
2025.emnlp-main.419,1,1,2025,EMNLP,2496000000000000.0,2496000000000000,4,1,1,1,1,0,NLP and Code Models,2496.0,2496.0,3.397244581010386,3.397244581010386,1.6094379124341003,1,1,1,0,4,1.6094379124341003,2025,NLP and Code Models,EMNLP
2025.emnlp-main.42,1,1,2025,EMNLP,2640000000000000.0,2640000000000000,4,0,1,0,0,1,"Ethics, Bias, and Fairness",2640.0,2640.0,3.4216039268698313,3.4216039268698313,1.6094379124341003,0,0,0,1,4,1.6094379124341003,2025,"Ethics, Bias, and Fairness",EMNLP
2025.emnlp-main.420,0,1,2025,EMNLP,,330000000000000,4,0,1,0,0,0,Language Modeling,,330.0,,2.5185139398778875,1.6094379124341003,0,0,0,0,4,1.6094379124341003,2025,Language Modeling,EMNLP
2025.emnlp-main.422,1,1,2025,EMNLP,181000000000000.0,181000000000000,1,0,1,0,0,0,"Multimodality and Language Grounding to Vision, Robotics and Beyond",181.0,181.0,2.2576785748691846,2.2576785748691846,0.6931471805599453,0,0,0,0,1,0.6931471805599453,2025,"Multimodality and Language Grounding to Vision, Robotics and Beyond",EMNLP
2025.emnlp-main.427,1,1,2025,EMNLP,2496000000000000.0,2496000000000000,1,0,1,0,0,0,Interpretability and Analysis of Models for NLP,2496.0,2496.0,3.397244581010386,3.397244581010386,0.6931471805599453,0,0,0,0,1,0.6931471805599453,2025,Interpretability and Analysis of Models for NLP,EMNLP
2025.emnlp-main.429,1,1,2025,EMNLP,1247200000000000.0,1247200000000000,3,1,1,1,1,1,Information Retrieval and Text Mining,1247.2,1247.2,3.095936102180785,3.095936102180785,1.3862943611198906,1,1,1,1,3,1.3862943611198906,2025,Information Retrieval and Text Mining,EMNLP
2025.emnlp-main.43,1,1,2025,EMNLP,714600000000000.0,714600000000000,3,1,1,1,1,0,Summarization,714.6,714.6,2.854063011866421,2.854063011866421,1.3862943611198906,1,1,1,0,3,1.3862943611198906,2025,Summarization,EMNLP
2025.emnlp-main.430,1,1,2025,EMNLP,312000000000000.0,312000000000000,4,0,1,0,1,0,Efficient Methods for NLP,312.0,312.0,2.494154594018443,2.494154594018443,1.6094379124341003,0,0,1,0,4,1.6094379124341003,2025,Efficient Methods for NLP,EMNLP
2025.emnlp-main.432,0,1,2025,EMNLP,,311800000000000,1,0,1,0,0,0,Efficient Methods for NLP,,311.8,,2.4938761108528227,0.6931471805599453,0,0,0,0,1,0.6931471805599453,2025,Efficient Methods for NLP,EMNLP
2025.emnlp-main.433,0,1,2025,EMNLP,,119100000000000,3,0,1,0,1,0,Interpretability and Analysis of Models for NLP,,119.1,,2.0759117614827773,1.3862943611198906,0,0,1,0,3,1.3862943611198906,2025,Interpretability and Analysis of Models for NLP,EMNLP
2025.emnlp-main.434,0,1,2025,EMNLP,,312000000000000,6,1,1,1,1,1,Question Answering,,312.0,,2.494154594018443,1.9459101490553132,1,1,1,1,6,1.9459101490553132,2025,Question Answering,EMNLP
2025.emnlp-main.435,1,1,2025,EMNLP,952800000000000.0,952800000000000,2,0,1,0,0,0,Generation,952.8,952.8,2.979001748474721,2.979001748474721,1.0986122886681098,0,0,0,0,2,1.0986122886681098,2025,Generation,EMNLP
2025.emnlp-main.436,1,1,2025,EMNLP,724000000000000.0,724000000000000,2,1,1,1,1,1,Information Retrieval and Text Mining,724.0,724.0,2.859738566197147,2.859738566197147,1.0986122886681098,1,1,1,1,2,1.0986122886681098,2025,Information Retrieval and Text Mining,EMNLP
2025.emnlp-main.437,1,1,2025,EMNLP,312000000000000.0,312000000000000,4,0,1,0,0,1,NLP and Symbolic Reasoning,312.0,312.0,2.494154594018443,2.494154594018443,1.6094379124341003,0,0,0,1,4,1.6094379124341003,2025,NLP and Symbolic Reasoning,EMNLP
2025.emnlp-main.438,1,1,2025,EMNLP,71000000000000.0,71000000000000,1,0,1,0,0,0,Resources and Evaluation,71.0,71.0,1.8512583487190752,1.8512583487190752,0.6931471805599453,0,0,0,0,1,0.6931471805599453,2025,Resources and Evaluation,EMNLP
2025.emnlp-main.44,1,1,2025,EMNLP,7912000000000000.0,7912000000000000,3,1,1,1,1,1,"Ethics, Bias, and Fairness",7912.0,7912.0,3.898286278589123,3.898286278589123,1.3862943611198906,1,1,1,1,3,1.3862943611198906,2025,"Ethics, Bias, and Fairness",EMNLP
2025.emnlp-main.440,1,1,2025,EMNLP,2640000000000000.0,2640000000000000,4,1,1,1,1,1,"Multimodality and Language Grounding to Vision, Robotics and Beyond",2640.0,2640.0,3.4216039268698313,3.4216039268698313,1.6094379124341003,1,1,1,1,4,1.6094379124341003,2025,"Multimodality and Language Grounding to Vision, Robotics and Beyond",EMNLP
2025.emnlp-main.441,1,1,2025,EMNLP,312000000000000.0,312000000000000,5,1,1,1,1,1,NLP and Symbolic Reasoning,312.0,312.0,2.494154594018443,2.494154594018443,1.791759469228055,1,1,1,1,5,1.791759469228055,2025,NLP and Symbolic Reasoning,EMNLP
2025.emnlp-main.442,1,1,2025,EMNLP,312000000000000.0,312000000000000,1,0,1,0,0,0,Question Answering,312.0,312.0,2.494154594018443,2.494154594018443,0.6931471805599453,0,0,0,0,1,0.6931471805599453,2025,Question Answering,EMNLP
2025.emnlp-main.443,1,1,2025,EMNLP,312000000000000.0,312000000000000,3,0,1,0,0,1,Language Modeling,312.0,312.0,2.494154594018443,2.494154594018443,1.3862943611198906,0,0,0,1,3,1.3862943611198906,2025,Language Modeling,EMNLP
2025.emnlp-main.447,1,1,2025,EMNLP,568000000000000.0,568000000000000,1,0,1,0,0,0,"Syntax: Tagging, Chunking and Parsing",568.0,568.0,2.754348335711019,2.754348335711019,0.6931471805599453,0,0,0,0,1,0.6931471805599453,2025,"Syntax: Tagging, Chunking and Parsing",EMNLP
2025.emnlp-main.448,1,1,2025,EMNLP,311800000000000.0,311800000000000,3,0,1,0,0,1,"Speech Recognition, Text-to-Speech and Spoken Language Understanding",311.8,311.8,2.4938761108528227,2.4938761108528227,1.3862943611198906,0,0,0,1,3,1.3862943611198906,2025,"Speech Recognition, Text-to-Speech and Spoken Language Understanding",EMNLP
2025.emnlp-main.449,1,1,2025,EMNLP,1.9968e+16,19968000000000000,6,0,1,0,1,1,Multilingualism and Cross-Lingual NLP,19968.0,19968.0,4.30033456800233,4.30033456800233,1.9459101490553132,0,0,1,1,6,1.9459101490553132,2025,Multilingualism and Cross-Lingual NLP,EMNLP
2025.emnlp-main.450,1,1,2025,EMNLP,312000000000000.0,312000000000000,1,0,1,0,0,0,Generation,312.0,312.0,2.494154594018443,2.494154594018443,0.6931471805599453,0,0,0,0,1,0.6931471805599453,2025,Generation,EMNLP
2025.emnlp-main.452,1,1,2025,EMNLP,1248000000000000.0,1248000000000000,1,1,0,0,0,0,Language Modeling,1248.0,1248.0,3.0962145853464054,3.0962145853464054,0.6931471805599453,1,0,0,0,1,0.6931471805599453,2025,Language Modeling,EMNLP
2025.emnlp-main.453,1,1,2025,EMNLP,312000000000000.0,312000000000000,3,1,1,1,1,0,Efficient Methods for NLP,312.0,312.0,2.494154594018443,2.494154594018443,1.3862943611198906,1,1,1,0,3,1.3862943611198906,2025,Efficient Methods for NLP,EMNLP
2025.emnlp-main.455,1,1,2025,EMNLP,119100000000000.0,119100000000000,1,0,1,0,0,0,Generation,119.1,119.1,2.0759117614827773,2.0759117614827773,0.6931471805599453,0,0,0,0,1,0.6931471805599453,2025,Generation,EMNLP
2025.emnlp-main.456,1,1,2025,EMNLP,336000000000000.0,336000000000000,2,0,1,0,0,1,Computational Social Science and Cultural Analytics,336.0,336.0,2.526339277389844,2.526339277389844,1.0986122886681098,0,0,0,1,2,1.0986122886681098,2025,Computational Social Science and Cultural Analytics,EMNLP
2025.emnlp-main.457,1,1,2025,EMNLP,312000000000000.0,312000000000000,3,0,1,0,1,1,NLP and Symbolic Reasoning,312.0,312.0,2.494154594018443,2.494154594018443,1.3862943611198906,0,0,1,1,3,1.3862943611198906,2025,NLP and Symbolic Reasoning,EMNLP
2025.emnlp-main.459,1,1,2025,EMNLP,1512000000000000.0,1512000000000000,2,1,1,1,1,1,Information Extraction,1512.0,1512.0,3.1795517911651876,3.1795517911651876,1.0986122886681098,1,1,1,1,2,1.0986122886681098,2025,Information Extraction,EMNLP
2025.emnlp-main.461,1,1,2025,EMNLP,476400000000000.0,476400000000000,2,0,1,0,0,1,Generation,476.4,476.4,2.67797175281074,2.67797175281074,1.0986122886681098,0,0,0,1,2,1.0986122886681098,2025,Generation,EMNLP
2025.emnlp-main.464,1,1,2025,EMNLP,2496000000000000.0,2496000000000000,2,0,1,0,0,0,"Multimodality and Language Grounding to Vision, Robotics and Beyond",2496.0,2496.0,3.397244581010386,3.397244581010386,1.0986122886681098,0,0,0,0,2,1.0986122886681098,2025,"Multimodality and Language Grounding to Vision, Robotics and Beyond",EMNLP
2025.emnlp-main.466,1,1,2025,EMNLP,2496000000000000.0,2496000000000000,1,0,0,0,0,0,LLM agents,2496.0,2496.0,3.397244581010386,3.397244581010386,0.6931471805599453,0,0,0,0,1,0.6931471805599453,2025,LLM agents,EMNLP
2025.emnlp-main.467,1,1,2025,EMNLP,1.2096e+16,12096000000000000,2,0,1,0,1,0,Efficient Methods for NLP,12096.0,12096.0,4.082641778157131,4.082641778157131,1.0986122886681098,0,0,1,0,2,1.0986122886681098,2025,Efficient Methods for NLP,EMNLP
2025.emnlp-main.468,1,1,2025,EMNLP,112000000000000.0,112000000000000,4,1,1,1,1,1,Dialogue and Interactive Systems,112.0,112.0,2.0492180226701815,2.0492180226701815,1.6094379124341003,1,1,1,1,4,1.6094379124341003,2025,Dialogue and Interactive Systems,EMNLP
2025.emnlp-main.469,1,1,2025,EMNLP,312000000000000.0,312000000000000,4,1,1,1,1,1,"Multimodality and Language Grounding to Vision, Robotics and Beyond",312.0,312.0,2.494154594018443,2.494154594018443,1.6094379124341003,1,1,1,1,4,1.6094379124341003,2025,"Multimodality and Language Grounding to Vision, Robotics and Beyond",EMNLP
2025.emnlp-main.47,1,1,2025,EMNLP,1978000000000000.0,1978000000000000,1,0,1,0,0,0,Efficient Methods for NLP,1978.0,1978.0,3.2962262872611605,3.2962262872611605,0.6931471805599453,0,0,0,0,1,0.6931471805599453,2025,Efficient Methods for NLP,EMNLP
2025.emnlp-main.470,1,1,2025,EMNLP,6048000000000000.0,6048000000000000,2,0,1,0,1,0,"Multimodality and Language Grounding to Vision, Robotics and Beyond",6048.0,6048.0,3.78161178249315,3.78161178249315,1.0986122886681098,0,0,1,0,2,1.0986122886681098,2025,"Multimodality and Language Grounding to Vision, Robotics and Beyond",EMNLP
2025.emnlp-main.472,1,1,2025,EMNLP,756000000000000.0,756000000000000,1,0,1,0,0,0,Machine Learning for NLP,756.0,756.0,2.8785217955012063,2.8785217955012063,0.6931471805599453,0,0,0,0,1,0.6931471805599453,2025,Machine Learning for NLP,EMNLP
2025.emnlp-main.473,1,1,2025,EMNLP,312000000000000.0,312000000000000,2,0,1,0,0,1,"Multimodality and Language Grounding to Vision, Robotics and Beyond",312.0,312.0,2.494154594018443,2.494154594018443,1.0986122886681098,0,0,0,1,2,1.0986122886681098,2025,"Multimodality and Language Grounding to Vision, Robotics and Beyond",EMNLP
2025.emnlp-main.474,0,1,2025,EMNLP,,312000000000000,3,1,1,1,1,1,Generation,,312.0,,2.494154594018443,1.3862943611198906,1,1,1,1,3,1.3862943611198906,2025,Generation,EMNLP
2025.emnlp-main.475,1,1,2025,EMNLP,2496000000000000.0,2496000000000000,3,1,1,1,1,1,Human-Centered NLP and Human-AI Interaction,2496.0,2496.0,3.397244581010386,3.397244581010386,1.3862943611198906,1,1,1,1,3,1.3862943611198906,2025,Human-Centered NLP and Human-AI Interaction,EMNLP
2025.emnlp-main.476,1,1,2025,EMNLP,2496000000000000.0,2496000000000000,5,0,1,0,0,0,NLP and Symbolic Reasoning,2496.0,2496.0,3.397244581010386,3.397244581010386,1.791759469228055,0,0,0,0,5,1.791759469228055,2025,NLP and Symbolic Reasoning,EMNLP
2025.emnlp-main.477,1,1,2025,EMNLP,598800000000000.0,598800000000000,2,0,1,0,0,1,Resources and Evaluation,598.8,598.8,2.777281791671015,2.777281791671015,1.0986122886681098,0,0,0,1,2,1.0986122886681098,2025,Resources and Evaluation,EMNLP
2025.emnlp-main.479,0,1,2025,EMNLP,,756000000000000,3,1,1,1,1,0,Efficient Methods for NLP,,756.0,,2.8785217955012063,1.3862943611198906,1,1,1,0,3,1.3862943611198906,2025,Efficient Methods for NLP,EMNLP
2025.emnlp-main.48,1,1,2025,EMNLP,2496000000000000.0,2496000000000000,2,0,1,0,0,0,"Multimodality and Language Grounding to Vision, Robotics and Beyond",2496.0,2496.0,3.397244581010386,3.397244581010386,1.0986122886681098,0,0,0,0,2,1.0986122886681098,2025,"Multimodality and Language Grounding to Vision, Robotics and Beyond",EMNLP
2025.emnlp-main.481,1,1,2025,EMNLP,312000000000000.0,312000000000000,2,1,1,1,1,1,Language Modeling,312.0,312.0,2.494154594018443,2.494154594018443,1.0986122886681098,1,1,1,1,2,1.0986122886681098,2025,Language Modeling,EMNLP
2025.emnlp-main.486,1,1,2025,EMNLP,2496000000000000.0,2496000000000000,1,1,0,0,0,0,Machine Learning for NLP,2496.0,2496.0,3.397244581010386,3.397244581010386,0.6931471805599453,1,0,0,0,1,0.6931471805599453,2025,Machine Learning for NLP,EMNLP
2025.emnlp-main.488,1,1,2025,EMNLP,312000000000000.0,312000000000000,1,0,1,0,0,0,NLP and Symbolic Reasoning,312.0,312.0,2.494154594018443,2.494154594018443,0.6931471805599453,0,0,0,0,1,0.6931471805599453,2025,NLP and Symbolic Reasoning,EMNLP
2025.emnlp-main.489,1,1,2025,EMNLP,7.9872e+16,79872000000000000,4,1,1,1,1,0,NLP and Code Models,79872.0,79872.0,4.9023945593302924,4.9023945593302924,1.6094379124341003,1,1,1,0,4,1.6094379124341003,2025,NLP and Code Models,EMNLP
2025.emnlp-main.49,1,1,2025,EMNLP,2496000000000000.0,2496000000000000,3,0,1,0,1,1,Language Modeling,2496.0,2496.0,3.397244581010386,3.397244581010386,1.3862943611198906,0,0,1,1,3,1.3862943611198906,2025,Language Modeling,EMNLP
2025.emnlp-main.490,1,1,2025,EMNLP,756000000000000.0,756000000000000,2,0,1,0,0,1,Language Modeling,756.0,756.0,2.8785217955012063,2.8785217955012063,1.0986122886681098,0,0,0,1,2,1.0986122886681098,2025,Language Modeling,EMNLP
2025.emnlp-main.491,1,1,2025,EMNLP,888800000000000.0,888800000000000,14,0,1,0,1,1,NLP Applications,888.8,888.8,2.9488040459328113,2.9488040459328113,2.70805020110221,0,0,1,1,14,2.70805020110221,2025,NLP Applications,EMNLP
2025.emnlp-main.492,1,1,2025,EMNLP,1248000000000000.0,1248000000000000,3,1,1,1,1,0,"Multimodality and Language Grounding to Vision, Robotics and Beyond",1248.0,1248.0,3.0962145853464054,3.0962145853464054,1.3862943611198906,1,1,1,0,3,1.3862943611198906,2025,"Multimodality and Language Grounding to Vision, Robotics and Beyond",EMNLP
2025.emnlp-main.494,1,1,2025,EMNLP,71000000000000.0,71000000000000,3,1,1,1,1,0,Efficient Methods for NLP,71.0,71.0,1.8512583487190752,1.8512583487190752,1.3862943611198906,1,1,1,0,3,1.3862943611198906,2025,Efficient Methods for NLP,EMNLP
2025.emnlp-main.500,1,1,2025,EMNLP,2496000000000000.0,2496000000000000,3,1,1,1,1,1,Efficient Methods for NLP,2496.0,2496.0,3.397244581010386,3.397244581010386,1.3862943611198906,1,1,1,1,3,1.3862943611198906,2025,Efficient Methods for NLP,EMNLP
2025.emnlp-main.502,0,1,2025,EMNLP,,312000000000000,2,1,1,1,1,0,Machine Learning for NLP,,312.0,,2.494154594018443,1.0986122886681098,1,1,1,0,2,1.0986122886681098,2025,Machine Learning for NLP,EMNLP
2025.emnlp-main.503,0,1,2025,EMNLP,,312000000000000,1,0,1,0,0,0,Information Retrieval and Text Mining,,312.0,,2.494154594018443,0.6931471805599453,0,0,0,0,1,0.6931471805599453,2025,Information Retrieval and Text Mining,EMNLP
2025.emnlp-main.504,0,1,2025,EMNLP,,182120000000000,2,0,1,0,0,1,Interpretability and Analysis of Models for NLP,,182.12,,2.260357641636152,1.0986122886681098,0,0,0,1,2,1.0986122886681098,2025,Interpretability and Analysis of Models for NLP,EMNLP
2025.emnlp-main.505,0,1,2025,EMNLP,,312000000000000,4,0,1,0,1,0,Efficient Methods for NLP,,312.0,,2.494154594018443,1.6094379124341003,0,0,1,0,4,1.6094379124341003,2025,Efficient Methods for NLP,EMNLP
2025.emnlp-main.506,1,1,2025,EMNLP,756000000000000.0,756000000000000,4,0,1,0,0,1,LLM agents,756.0,756.0,2.8785217955012063,2.8785217955012063,1.6094379124341003,0,0,0,1,4,1.6094379124341003,2025,LLM agents,EMNLP
2025.emnlp-main.507,1,1,2025,EMNLP,71000000000000.0,71000000000000,1,0,1,0,0,0,LLM agents,71.0,71.0,1.8512583487190752,1.8512583487190752,0.6931471805599453,0,0,0,0,1,0.6931471805599453,2025,LLM agents,EMNLP
2025.emnlp-main.508,1,1,2025,EMNLP,312000000000000.0,312000000000000,1,0,1,0,0,0,NLP Applications,312.0,312.0,2.494154594018443,2.494154594018443,0.6931471805599453,0,0,0,0,1,0.6931471805599453,2025,NLP Applications,EMNLP
2025.emnlp-main.510,1,1,2025,EMNLP,624000000000000.0,624000000000000,1,0,1,0,0,0,Language Modeling,624.0,624.0,2.795184589682424,2.795184589682424,0.6931471805599453,0,0,0,0,1,0.6931471805599453,2025,Language Modeling,EMNLP
2025.emnlp-main.513,1,1,2025,EMNLP,1248000000000000.0,1248000000000000,2,1,1,1,1,1,NLP Applications,1248.0,1248.0,3.0962145853464054,3.0962145853464054,1.0986122886681098,1,1,1,1,2,1.0986122886681098,2025,NLP Applications,EMNLP
2025.emnlp-main.515,0,1,2025,EMNLP,,756000000000000,1,0,1,0,0,0,Interpretability and Analysis of Models for NLP,,756.0,,2.8785217955012063,0.6931471805599453,0,0,0,0,1,0.6931471805599453,2025,Interpretability and Analysis of Models for NLP,EMNLP
2025.emnlp-main.516,1,1,2025,EMNLP,2496000000000000.0,2496000000000000,1,0,1,0,0,0,Computational Social Science and Cultural Analytics,2496.0,2496.0,3.397244581010386,3.397244581010386,0.6931471805599453,0,0,0,0,1,0.6931471805599453,2025,Computational Social Science and Cultural Analytics,EMNLP
2025.emnlp-main.518,0,1,2025,EMNLP,,312000000000000,1,0,1,0,0,0,LLM agents,,312.0,,2.494154594018443,0.6931471805599453,0,0,0,0,1,0.6931471805599453,2025,LLM agents,EMNLP
2025.emnlp-main.519,1,1,2025,EMNLP,1197600000000000.0,1197600000000000,2,0,1,0,0,1,Interpretability and Analysis of Models for NLP,1197.6,1197.6,3.078311787334996,3.078311787334996,1.0986122886681098,0,0,0,1,2,1.0986122886681098,2025,Interpretability and Analysis of Models for NLP,EMNLP
2025.emnlp-main.52,0,1,2025,EMNLP,,119100000000000,6,1,1,1,1,1,Interpretability and Analysis of Models for NLP,,119.1,,2.0759117614827773,1.9459101490553132,1,1,1,1,6,1.9459101490553132,2025,Interpretability and Analysis of Models for NLP,EMNLP
2025.emnlp-main.520,1,1,2025,EMNLP,2496000000000000.0,2496000000000000,3,1,1,1,1,0,"Ethics, Bias, and Fairness",2496.0,2496.0,3.397244581010386,3.397244581010386,1.3862943611198906,1,1,1,0,3,1.3862943611198906,2025,"Ethics, Bias, and Fairness",EMNLP
2025.emnlp-main.521,1,1,2025,EMNLP,1248000000000000.0,1248000000000000,2,1,1,1,1,0,"Sentiment Analysis, Stylistic Analysis, and Argument Mining",1248.0,1248.0,3.0962145853464054,3.0962145853464054,1.0986122886681098,1,1,1,0,2,1.0986122886681098,2025,"Sentiment Analysis, Stylistic Analysis, and Argument Mining",EMNLP
2025.emnlp-main.525,1,1,2025,EMNLP,1248000000000000.0,1248000000000000,1,0,1,0,0,0,Efficient Methods for NLP,1248.0,1248.0,3.0962145853464054,3.0962145853464054,0.6931471805599453,0,0,0,0,1,0.6931471805599453,2025,Efficient Methods for NLP,EMNLP
2025.emnlp-main.526,1,1,2025,EMNLP,2496000000000000.0,2496000000000000,1,0,1,0,0,0,NLP and Symbolic Reasoning,2496.0,2496.0,3.397244581010386,3.397244581010386,0.6931471805599453,0,0,0,0,1,0.6931471805599453,2025,NLP and Symbolic Reasoning,EMNLP
2025.emnlp-main.527,1,1,2025,EMNLP,1248000000000000.0,1248000000000000,1,1,0,0,0,0,NLP Applications,1248.0,1248.0,3.0962145853464054,3.0962145853464054,0.6931471805599453,1,0,0,0,1,0.6931471805599453,2025,NLP Applications,EMNLP
2025.emnlp-main.528,1,1,2025,EMNLP,227600000000000.0,227600000000000,4,0,1,0,0,1,Efficient Methods for NLP,227.6,227.6,2.3571722577230334,2.3571722577230334,1.6094379124341003,0,0,0,1,4,1.6094379124341003,2025,Efficient Methods for NLP,EMNLP
2025.emnlp-main.530,1,1,2025,EMNLP,1248000000000000.0,1248000000000000,4,1,1,1,1,0,Interpretability and Analysis of Models for NLP,1248.0,1248.0,3.0962145853464054,3.0962145853464054,1.6094379124341003,1,1,1,0,4,1.6094379124341003,2025,Interpretability and Analysis of Models for NLP,EMNLP
2025.emnlp-main.531,1,1,2025,EMNLP,284000000000000.0,284000000000000,1,0,1,0,0,0,Efficient Methods for NLP,284.0,284.0,2.4533183400470375,2.4533183400470375,0.6931471805599453,0,0,0,0,1,0.6931471805599453,2025,Efficient Methods for NLP,EMNLP
2025.emnlp-main.537,1,1,2025,EMNLP,3956000000000000.0,3956000000000000,2,0,1,0,1,0,Efficient Methods for NLP,3956.0,3956.0,3.5972562829251418,3.5972562829251418,1.0986122886681098,0,0,1,0,2,1.0986122886681098,2025,Efficient Methods for NLP,EMNLP
2025.emnlp-main.539,1,1,2025,EMNLP,330000000000000.0,330000000000000,1,0,1,0,0,0,Multilingualism and Cross-Lingual NLP,330.0,330.0,2.5185139398778875,2.5185139398778875,0.6931471805599453,0,0,0,0,1,0.6931471805599453,2025,Multilingualism and Cross-Lingual NLP,EMNLP
2025.emnlp-main.54,1,1,2025,EMNLP,312000000000000.0,312000000000000,3,0,1,0,0,1,"Multimodality and Language Grounding to Vision, Robotics and Beyond",312.0,312.0,2.494154594018443,2.494154594018443,1.3862943611198906,0,0,0,1,3,1.3862943611198906,2025,"Multimodality and Language Grounding to Vision, Robotics and Beyond",EMNLP
2025.emnlp-main.540,1,1,2025,EMNLP,312000000000000.0,312000000000000,2,0,1,0,1,0,Language Modeling,312.0,312.0,2.494154594018443,2.494154594018443,1.0986122886681098,0,0,1,0,2,1.0986122886681098,2025,Language Modeling,EMNLP
2025.emnlp-main.541,1,1,2025,EMNLP,2496000000000000.0,2496000000000000,3,1,1,1,1,0,NLP and Code Models,2496.0,2496.0,3.397244581010386,3.397244581010386,1.3862943611198906,1,1,1,0,3,1.3862943611198906,2025,NLP and Code Models,EMNLP
2025.emnlp-main.543,1,1,2025,EMNLP,6048000000000000.0,6048000000000000,2,0,1,0,1,0,Machine Learning for NLP,6048.0,6048.0,3.78161178249315,3.78161178249315,1.0986122886681098,0,0,1,0,2,1.0986122886681098,2025,Machine Learning for NLP,EMNLP
