paper_id,track,year,venue,is_disclosed,is_strict,is_lb1_gfimp,paper_gpu_num_total,paper_max_row_compute_capability,paper_max_row_compute_capability_gfimp_lb1,team_size,cited_by_count,openalex_field_normalized_percentile,primary_topic,n_organizations
2025.emnlp-main.1636,main,2025,emnlp,1,1,1,1,311800000000000,311800000000000,7,0,0.18386373,Computational Social Science and Cultural Analytics,2
2025.emnlp-main.1637,main,2025,emnlp,1,1,1,2,624000000000000,624000000000000,7,0,0.18333226,Clinical and Biomedical Applications,3
2025.emnlp-main.1642,main,2025,emnlp,1,1,1,8,1000000000000000,1000000000000000,3,0,0.34189026,Computational Social Science and Cultural Analytics,1
2025.emnlp-main.1643,main,2025,emnlp,1,0,1,,,756000000000000,5,0,0.45148759999999999,Language Modeling,4
2025.emnlp-main.1646,main,2025,emnlp,1,1,1,2,623600000000000,623600000000000,9,1,0.92895813999999999,NLP Applications,2
2025.emnlp-main.1647,main,2025,emnlp,1,1,1,4,724000000000000,724000000000000,2,0,0.35151190999999998,"Multimodality and Language Grounding to Vision, Robotics and Beyond",1
2025.emnlp-main.165,main,2025,emnlp,1,1,1,2,142000000000000,142000000000000,5,3,0.95539394,Efficient Methods for NLP,2
2025.emnlp-main.1651,main,2025,emnlp,1,1,1,1,312000000000000,312000000000000,4,0,0.18324297000000001,Language Modeling,1
2025.emnlp-main.1652,main,2025,emnlp,1,1,1,32,4736000000000000,4736000000000000,12,0,0.39233211000000001,Clinical and Biomedical Applications,4
2025.emnlp-main.1654,main,2025,emnlp,1,1,1,5,336000000000000,336000000000000,5,0,0.18319717999999999,Multilingualism and Cross-Lingual NLP,1
2025.emnlp-main.1655,main,2025,emnlp,1,0,1,,,312000000000000,2,0,0.35316606,"Multimodality and Language Grounding to Vision, Robotics and Beyond",2
2025.emnlp-main.1657,main,2025,emnlp,1,1,1,4,724000000000000,724000000000000,2,0,0.45145832000000002,Discourse and Pragmatics,1
2025.emnlp-main.1658,main,2025,emnlp,1,1,1,4,1248000000000000,1248000000000000,7,0,0.18586461000000001,"Multimodality and Language Grounding to Vision, Robotics and Beyond",3
2025.emnlp-main.1659,main,2025,emnlp,1,1,1,4,1248000000000000,1248000000000000,3,2,0.95928334000000004,NLP and Symbolic Reasoning,2
2025.emnlp-main.166,main,2025,emnlp,1,0,1,,,312000000000000,2,0,0.18542138,Generation,1
2025.emnlp-main.1664,main,2025,emnlp,1,1,1,1,112000000000000,112000000000000,6,0,0.38271305,Clinical and Biomedical Applications,3
2025.emnlp-main.1666,main,2025,emnlp,1,1,1,1,312000000000000,756000000000000,4,1,0.92684981,Language Modeling,1
2025.emnlp-main.1667,main,2025,emnlp,1,0,1,,,989500000000000,3,0,0.48262989000000001,Computational Social Science and Cultural Analytics,2
2025.emnlp-main.1668,main,2025,emnlp,1,1,1,1,149700000000000,149700000000000,2,0,0.39587425999999998,"Sentiment Analysis, Stylistic Analysis, and Argument Mining",1
2025.emnlp-main.1669,main,2025,emnlp,1,1,1,16,2496000000000000,2496000000000000,7,0,0.38884739000000001,Computational Social Science and Cultural Analytics,2
2025.emnlp-main.1673,main,2025,emnlp,1,0,1,1,,91060000000000,9,0,0.18288827999999999,Multilingualism and Cross-Lingual NLP,3
2025.emnlp-main.1677,main,2025,emnlp,1,0,1,,,989500000000000,3,0,0.18278394000000001,Discourse and Pragmatics,2
2025.emnlp-main.1681,main,2025,emnlp,1,1,1,8,2496000000000000,2496000000000000,21,3,0.97440625000000003,Language Modeling,1
2025.emnlp-main.1682,main,2025,emnlp,1,1,1,8,2496000000000000,2496000000000000,4,0,0.37290970000000001,Interpretability and Analysis of Models for NLP,4
2025.emnlp-main.1684,main,2025,emnlp,1,1,1,1,312000000000000,312000000000000,6,0,0.18326814999999999,"Multimodality and Language Grounding to Vision, Robotics and Beyond",1
2025.emnlp-main.1687,main,2025,emnlp,1,1,1,4,1248000000000000,1248000000000000,9,0,0.18378813999999999,Computational Social Science and Cultural Analytics,4
2025.emnlp-main.169,main,2025,emnlp,1,1,1,1,330000000000000,330000000000000,4,0,0.18475168,"Speech Recognition, Text-to-Speech and Spoken Language Understanding",2
2025.emnlp-main.1690,main,2025,emnlp,1,1,1,8,2494400000000000,2494400000000000,4,0,0.37526027000000001,Dialogue and Interactive Systems,2
2025.emnlp-main.1691,main,2025,emnlp,1,1,1,8,356800000000000,356800000000000,2,0,0.35149132,NLP Applications,1
2025.emnlp-main.1692,main,2025,emnlp,1,1,1,20,2496000000000000,2496000000000000,6,1,0.92703195000000005,Summarization,5
2025.emnlp-main.1694,main,2025,emnlp,1,0,1,,,113800000000000,2,0,0.18325442,Machine Learning for NLP,1
2025.emnlp-main.1695,main,2025,emnlp,1,1,1,20,4992000000000000,4992000000000000,5,1,0.78001401000000004,Computational Social Science and Cultural Analytics,3
2025.emnlp-main.1697,main,2025,emnlp,1,1,1,6,624000000000000,624000000000000,7,2,0.95981664,LLM agents,2
2025.emnlp-main.1698,main,2025,emnlp,1,1,1,16,2496000000000000,2496000000000000,11,0,0.18325900000000001,Resources and Evaluation,1
2025.emnlp-main.17,main,2025,emnlp,1,1,1,16,1792000000000000,1792000000000000,3,0,0.42515774000000001,"Ethics, Bias, and Fairness",3
2025.emnlp-main.170,main,2025,emnlp,1,1,1,7,624000000000000,624000000000000,4,0,0.36387693999999998,Efficient Methods for NLP,4
2025.emnlp-main.1701,main,2025,emnlp,1,0,1,,,130500000000000,5,1,0.85020399000000002,"Speech Recognition, Text-to-Speech and Spoken Language Understanding",2
2025.emnlp-main.1705,main,2025,emnlp,1,1,1,4,1248000000000000,1248000000000000,6,0,0.40678402000000002,Efficient Methods for NLP,4
2025.emnlp-main.1706,main,2025,emnlp,1,1,1,8,2496000000000000,2496000000000000,3,0,0.18324984,Computational Social Science and Cultural Analytics,1
2025.emnlp-main.1707,main,2025,emnlp,1,1,1,8,1197600000000000,1197600000000000,3,0,0.35128999,Resources and Evaluation,1
2025.emnlp-main.1708,main,2025,emnlp,1,1,1,32,3555200000000000,3555200000000000,5,0,0.18327272999999999,Information Extraction,1
2025.emnlp-main.171,main,2025,emnlp,1,1,1,5,312000000000000,312000000000000,4,0,0.39011832000000002,Interpretability and Analysis of Models for NLP,2
2025.emnlp-main.1710,main,2025,emnlp,1,0,1,1,,91060000000000,2,0,0.18323839,Generation,1
2025.emnlp-main.1711,main,2025,emnlp,1,1,1,2,181000000000000,181000000000000,3,0,0.18316969999999999,LLM agents,2
2025.emnlp-main.1712,main,2025,emnlp,1,1,1,2,119100000000000,119100000000000,4,0,0.34250440999999998,Interpretability and Analysis of Models for NLP,1
2025.emnlp-main.1713,main,2025,emnlp,1,1,1,2,238200000000000,238200000000000,7,0,0.35146042999999999,"Multimodality and Language Grounding to Vision, Robotics and Beyond",2
2025.emnlp-main.1715,main,2025,emnlp,1,1,1,4,1248000000000000,1248000000000000,3,0,0.18582786000000001,Dialogue and Interactive Systems,1
2025.emnlp-main.1716,main,2025,emnlp,1,1,1,8,2496000000000000,2496000000000000,9,1,0.92671824999999997,NLP and Symbolic Reasoning,5
2025.emnlp-main.172,main,2025,emnlp,1,0,1,8,,752000000000000,8,0,0.37035252000000002,Dialogue and Interactive Systems,4
2025.emnlp-main.1720,main,2025,emnlp,1,1,1,5,1248000000000000,1248000000000000,5,0,0.18315824999999999,Semantics: Lexical and Sentence-Level,2
2025.emnlp-main.1721,main,2025,emnlp,1,1,1,2,149700000000000,149700000000000,5,0,0.34986197000000002,Generation,4
2025.emnlp-main.1724,main,2025,emnlp,1,1,1,8,2496000000000000,2496000000000000,3,0,0.18315596000000001,NLP Applications,1
2025.emnlp-main.1726,main,2025,emnlp,1,1,1,2,444400000000000,444400000000000,5,0,0.18284478000000001,Computational Social Science and Cultural Analytics,3
2025.emnlp-main.1727,main,2025,emnlp,1,1,1,1,312000000000000,312000000000000,3,0,0.18264104,Computational Social Science and Cultural Analytics,1
2025.emnlp-main.1728,main,2025,emnlp,1,1,1,2,624000000000000,624000000000000,5,1,0.92890768999999995,Interpretability and Analysis of Models for NLP,4
2025.emnlp-main.173,main,2025,emnlp,1,1,1,4,1248000000000000,1248000000000000,5,0,0.43041801000000002,"Multimodality and Language Grounding to Vision, Robotics and Beyond",3
2025.emnlp-main.1730,main,2025,emnlp,1,1,1,2,238200000000000,238200000000000,5,0,0.18268553000000001,"Speech Recognition, Text-to-Speech and Spoken Language Understanding",2
2025.emnlp-main.1732,main,2025,emnlp,1,1,1,1,312000000000000,312000000000000,7,0,0.40410068999999998,Efficient Methods for NLP,1
2025.emnlp-main.1734,main,2025,emnlp,1,1,1,2,119100000000000,119100000000000,7,0,0.18301400000000001,NLP and Symbolic Reasoning,1
2025.emnlp-main.1735,main,2025,emnlp,1,1,1,4,1248000000000000,1248000000000000,3,0,0.48084796000000002,NLP and Code Models,2
2025.emnlp-main.1736,main,2025,emnlp,1,1,1,2,238200000000000,238200000000000,3,0,0.18355220999999999,NLP Applications,2
2025.emnlp-main.1737,main,2025,emnlp,1,1,1,1,330000000000000,330000000000000,3,0,0.35142953999999998,Discourse and Pragmatics,2
2025.emnlp-main.1738,main,2025,emnlp,1,0,1,1,,91060000000000,6,2,0.95981207000000002,Generation,1
2025.emnlp-main.1739,main,2025,emnlp,1,1,1,4,1248000000000000,1248000000000000,7,1,0.92674800000000002,NLP Applications,3
2025.emnlp-main.174,main,2025,emnlp,1,1,1,1,312000000000000,312000000000000,10,0,0.18756171999999999,"Multimodality and Language Grounding to Vision, Robotics and Beyond",4
2025.emnlp-main.1740,main,2025,emnlp,1,1,1,2,624000000000000,624000000000000,3,0,0.40218525999999999,Interpretability and Analysis of Models for NLP,3
2025.emnlp-main.1741,main,2025,emnlp,1,1,1,1,130500000000000,130500000000000,3,0,0.18301170999999999,Information Extraction,2
2025.emnlp-main.1747,main,2025,emnlp,1,1,1,1,119100000000000,119100000000000,3,0,0.18280585999999999,Language Modeling,2
2025.emnlp-main.1748,main,2025,emnlp,1,1,1,1,44200000000001,44200000000001,6,0,0.35994367999999999,"Multimodality and Language Grounding to Vision, Robotics and Beyond",4
2025.emnlp-main.175,main,2025,emnlp,1,1,1,8,2496000000000000,2496000000000000,8,0,0.18458958,Multilingualism and Cross-Lingual NLP,4
2025.emnlp-main.1751,main,2025,emnlp,1,1,1,8,2496000000000000,2496000000000000,9,0,0.18431533999999999,Language Modeling,3
2025.emnlp-main.1754,main,2025,emnlp,1,1,1,1,312000000000000,312000000000000,7,0,0.31760737999999999,Language Modeling,2
2025.emnlp-main.1755,main,2025,emnlp,1,0,1,,,119100000000000,4,0,0.18261686999999999,"Sentiment Analysis, Stylistic Analysis, and Argument Mining",3
2025.emnlp-main.1760,main,2025,emnlp,1,1,1,10,2496000000000000,2496000000000000,4,0,0.35656684999999999,NLP Applications,2
2025.emnlp-main.1761,main,2025,emnlp,1,0,1,,,149700000000000,6,0,0.34153434999999999,Language Modeling,3
2025.emnlp-main.1762,main,2025,emnlp,1,1,1,5,3024000000000000,3024000000000000,3,0,0.18259628,Interpretability and Analysis of Models for NLP,1
2025.emnlp-main.1763,main,2025,emnlp,1,1,1,32,24192000000000000,24192000000000000,5,0,0.35836050000000003,NLP Applications,1
2025.emnlp-main.1768,main,2025,emnlp,1,1,1,1,989500000000000,989500000000000,6,0,0.36056431999999999,Clinical and Biomedical Applications,3
2025.emnlp-main.1769,main,2025,emnlp,1,1,1,1,110000000000000,110000000000000,3,0,0.18348577999999999,Interpretability and Analysis of Models for NLP,2
2025.emnlp-main.177,main,2025,emnlp,1,1,1,2,142000000000000,142000000000000,4,0,0.3703726,Question Answering,2
2025.emnlp-main.1772,main,2025,emnlp,1,1,1,2,238200000000000,238200000000000,2,0,0.38782350999999998,"Linguistic Theories, Cognitive Modeling, and Psycholinguistics",1
2025.emnlp-main.1773,main,2025,emnlp,1,0,1,,,149700000000000,2,0,0.34244562000000001,Multilingualism and Cross-Lingual NLP,3
2025.emnlp-main.1778,main,2025,emnlp,1,1,1,10,896000000000000,896000000000000,3,1,0.92743642000000004,Question Answering,1
2025.emnlp-main.178,main,2025,emnlp,1,1,1,8,2496000000000000,2496000000000000,8,0,0.18514338,NLP and Code Models,2
2025.emnlp-main.1781,main,2025,emnlp,1,0,1,,,312000000000000,4,0,0.41697899999999999,Language Modeling,3
2025.emnlp-main.1786,main,2025,emnlp,1,1,1,8,2496000000000000,2496000000000000,9,0,0.18562118,Dialogue and Interactive Systems,2
2025.emnlp-main.1789,main,2025,emnlp,1,1,1,1,756000000000000,756000000000000,6,0,0.48080434,"Ethics, Bias, and Fairness",2
2025.emnlp-main.1793,main,2025,emnlp,1,1,1,2,624000000000000,624000000000000,9,0,0.18244294999999999,Question Answering,4
2025.emnlp-main.1796,main,2025,emnlp,1,1,1,1,312000000000000,312000000000000,9,0,0.18362091999999999,Information Extraction,2
2025.emnlp-main.1797,main,2025,emnlp,1,1,1,16,2496000000000000,2496000000000000,7,0,0.18441165000000001,"Sentiment Analysis, Stylistic Analysis, and Argument Mining",3
2025.emnlp-main.1799,main,2025,emnlp,1,1,1,3,624000000000000,624000000000000,5,1,0.92673426999999997,Efficient Methods for NLP,1
2025.emnlp-main.18,main,2025,emnlp,1,1,1,1,71000000000000,71000000000000,3,0,0.35202050000000001,Generation,1
2025.emnlp-main.180,main,2025,emnlp,1,1,1,8,3024000000000000,3024000000000000,4,1,0.92771574999999995,"Speech Recognition, Text-to-Speech and Spoken Language Understanding",2
2025.emnlp-main.1800,main,2025,emnlp,1,1,1,1,330000000000000,330000000000000,2,0,0.37299905,Semantics: Lexical and Sentence-Level,1
2025.emnlp-main.1802,main,2025,emnlp,1,0,1,1,,91060000000000,2,1,0.86538082000000005,Interpretability and Analysis of Models for NLP,1
2025.emnlp-main.1805,main,2025,emnlp,1,1,1,8,2496000000000000,2496000000000000,9,1,0.93004414000000002,Resources and Evaluation,4
2025.emnlp-main.1807,main,2025,emnlp,1,1,1,1,756000000000000,756000000000000,10,0,0.18305979999999999,Language Modeling,4
2025.emnlp-main.1808,main,2025,emnlp,1,1,1,8,6048000000000000,6048000000000000,6,0,0.18305751000000001,"Sentiment Analysis, Stylistic Analysis, and Argument Mining",4
2025.emnlp-main.1809,main,2025,emnlp,1,0,1,8,,728480000000000,12,2,0.95932158999999995,Language Modeling,8
2025.emnlp-main.182,main,2025,emnlp,1,1,1,9,639000000000000,639000000000000,7,0,0.18452483,"Speech Recognition, Text-to-Speech and Spoken Language Understanding",3
2025.emnlp-main.183,main,2025,emnlp,1,1,1,4,3024000000000000,3024000000000000,4,0,0.18449071,Efficient Methods for NLP,2
2025.emnlp-main.186,main,2025,emnlp,1,1,1,1,312000000000000,312000000000000,3,0,0.18452254000000001,Information Extraction,2
2025.emnlp-main.189,main,2025,emnlp,1,0,1,,,181000000000000,4,0,0.18509529999999999,Generation,2
2025.emnlp-main.19,main,2025,emnlp,1,0,1,,,312000000000000,5,6,0.97735070999999996,"Multimodality and Language Grounding to Vision, Robotics and Beyond",2
2025.emnlp-main.190,main,2025,emnlp,1,1,1,1,312000000000000,312000000000000,12,0,0.18453878000000001,Language Modeling,2
2025.emnlp-main.191,main,2025,emnlp,1,1,1,1,330000000000000,330000000000000,5,0,0.35151876999999998,"Multimodality and Language Grounding to Vision, Robotics and Beyond",2
2025.emnlp-main.192,main,2025,emnlp,1,1,1,8,2496000000000000,2496000000000000,6,1,0.92708782000000001,Generation,2
2025.emnlp-main.193,main,2025,emnlp,1,1,1,4,284000000000000,284000000000000,4,1,0.92727459999999995,Information Retrieval and Text Mining,1
2025.emnlp-main.195,main,2025,emnlp,1,0,1,,,989000000000000,5,0,0.35287091999999998,Resources and Evaluation,4
2025.emnlp-main.196,main,2025,emnlp,1,1,1,8,6048000000000000,6048000000000000,9,0,0.18506781999999999,Efficient Methods for NLP,7
2025.emnlp-main.197,main,2025,emnlp,1,1,1,1,330000000000000,330000000000000,6,0,0.18450652000000001,Language Modeling,4
2025.emnlp-main.20,main,2025,emnlp,1,1,1,1,312000000000000,312000000000000,7,0,0.18524412000000001,Information Retrieval and Text Mining,1
2025.emnlp-main.200,main,2025,emnlp,1,1,1,11,2496000000000000,2496000000000000,5,0,0.18484113999999999,NLP Applications,2
2025.emnlp-main.201,main,2025,emnlp,1,0,1,,,312000000000000,6,0,0.39876634999999999,Computational Social Science and Cultural Analytics,1
2025.emnlp-main.202,main,2025,emnlp,1,1,1,4,1248000000000000,1248000000000000,10,0,0.18623006,Question Answering,3
2025.emnlp-main.204,main,2025,emnlp,1,1,1,10,2494400000000000,2494400000000000,7,0,0.43739773999999998,"Multimodality and Language Grounding to Vision, Robotics and Beyond",3
2025.emnlp-main.205,main,2025,emnlp,1,1,1,1,312000000000000,312000000000000,5,0,0.18538014999999999,Information Extraction,1
2025.emnlp-main.207,main,2025,emnlp,1,1,1,4,1320000000000000,1320000000000000,7,0,0.48001419000000001,Information Extraction,2
2025.emnlp-main.208,main,2025,emnlp,1,1,1,4,1248000000000000,1248000000000000,4,0,0.18483199,"Ethics, Bias, and Fairness",2
2025.emnlp-main.209,main,2025,emnlp,1,1,1,9,1448000000000000,1448000000000000,12,0,0.48270784,Efficient Methods for NLP,8
2025.emnlp-main.21,main,2025,emnlp,1,1,1,8,7916000000000000,7916000000000000,6,0,0.43834809000000002,"Multimodality and Language Grounding to Vision, Robotics and Beyond",2
2025.emnlp-main.210,main,2025,emnlp,1,0,1,,,312000000000000,5,1,0.91394964999999995,Machine Learning for NLP,3
2025.emnlp-main.211,main,2025,emnlp,1,1,1,4,1248000000000000,1248000000000000,4,0,0.35989236000000002,NLP Applications,2
2025.emnlp-main.212,main,2025,emnlp,1,1,1,8,2496000000000000,2496000000000000,4,0,0.35776922,Dialogue and Interactive Systems,1
2025.emnlp-main.213,main,2025,emnlp,1,1,1,4,476400000000000,476400000000000,6,0,0.18424106000000001,Information Retrieval and Text Mining,4
2025.emnlp-main.214,main,2025,emnlp,1,1,1,8,2496000000000000,2496000000000000,3,2,0.96168525999999999,LLM agents,1
2025.emnlp-main.215,main,2025,emnlp,1,1,1,8,7912000000000000,7912000000000000,13,1,0.92916909999999997,Efficient Methods for NLP,5
2025.emnlp-main.216,main,2025,emnlp,1,1,1,8,2496000000000000,2496000000000000,8,0,0.18479764000000001,Information Retrieval and Text Mining,2
2025.emnlp-main.217,main,2025,emnlp,1,1,1,4,3024000000000000,3024000000000000,2,0,0.18411809000000001,Machine Translation,1
2025.emnlp-main.218,main,2025,emnlp,1,1,1,8,2496000000000000,2496000000000000,8,4,0.99623693999999996,NLP and Code Models,8
2025.emnlp-main.219,main,2025,emnlp,1,0,1,,,312000000000000,6,0,0.18479076999999999,"Speech Recognition, Text-to-Speech and Spoken Language Understanding",2
2025.emnlp-main.221,main,2025,emnlp,1,1,1,3,336000000000000,336000000000000,7,0,0.35158831000000001,Human-Centered NLP and Human-AI Interaction,2
2025.emnlp-main.222,main,2025,emnlp,1,1,1,16,2496000000000000,2496000000000000,9,0,0.18446324,LLM agents,1
2025.emnlp-main.223,main,2025,emnlp,1,1,1,1,312000000000000,312000000000000,8,0,0.18501973999999999,Language Modeling,2
2025.emnlp-main.225,main,2025,emnlp,1,1,1,8,2496000000000000,2496000000000000,3,0,0.38296777999999998,NLP Applications,2
2025.emnlp-main.23,main,2025,emnlp,1,1,1,1,119100000000000,119100000000000,3,0,0.18491421,NLP and Symbolic Reasoning,2
2025.emnlp-main.230,main,2025,emnlp,1,1,1,8,2496000000000000,2496000000000000,10,0,0.18472649999999999,Efficient Methods for NLP,3
2025.emnlp-main.231,main,2025,emnlp,1,1,1,1,312000000000000,312000000000000,3,0,0.43073074,"Multimodality and Language Grounding to Vision, Robotics and Beyond",2
2025.emnlp-main.232,main,2025,emnlp,1,1,1,1,311800000000000,311800000000000,6,0,0.18478848,Dialogue and Interactive Systems,3
2025.emnlp-main.234,main,2025,emnlp,1,1,1,2,624000000000000,624000000000000,8,0,0.18475871999999999,Interpretability and Analysis of Models for NLP,1
2025.emnlp-main.239,main,2025,emnlp,1,1,1,2,444400000000000,444400000000000,5,0,0.18504720999999999,Machine Learning for NLP,4
2025.emnlp-main.24,main,2025,emnlp,1,1,1,1,312000000000000,312000000000000,5,0,0.18490081999999999,"Sentiment Analysis, Stylistic Analysis, and Argument Mining",2
2025.emnlp-main.240,main,2025,emnlp,1,1,1,5,478000000000000,478000000000000,5,0,0.18620484000000001,Efficient Methods for NLP,1
2025.emnlp-main.241,main,2025,emnlp,1,1,1,4,284000000000000,284000000000000,4,0,0.18555882000000001,Information Retrieval and Text Mining,1
2025.emnlp-main.243,main,2025,emnlp,1,1,1,8,2494400000000000,2494400000000000,6,0,0.18472879,Generation,2
2025.emnlp-main.244,main,2025,emnlp,1,1,1,8,896000000000000,896000000000000,11,0,0.35280915000000002,Generation,2
2025.emnlp-main.245,main,2025,emnlp,1,1,1,4,476400000000000,476400000000000,4,0,0.35995445999999998,"Multimodality and Language Grounding to Vision, Robotics and Beyond",2
2025.emnlp-main.247,main,2025,emnlp,1,1,1,2,296000000000000,296000000000000,6,0,0.43095449000000002,Language Modeling,3
2025.emnlp-main.248,main,2025,emnlp,1,1,1,4,3024000000000000,3024000000000000,6,0,0.35307470000000002,Language Modeling,4
2025.emnlp-main.251,main,2025,emnlp,1,1,1,8,6048000000000000,6048000000000000,4,0,0.18447240000000001,Language Modeling,2
2025.emnlp-main.252,main,2025,emnlp,1,1,1,8,2496000000000000,2496000000000000,7,0,0.18500142,Machine Learning for NLP,3
2025.emnlp-main.253,main,2025,emnlp,1,1,1,8,7912000000000000,7912000000000000,7,0,0.18498539,Language Modeling,3
2025.emnlp-main.255,main,2025,emnlp,1,1,1,128,39936000000000000,39936000000000000,17,0,0.18766276000000001,"Multimodality and Language Grounding to Vision, Robotics and Beyond",11
2025.emnlp-main.256,main,2025,emnlp,1,1,1,8,1000000000000000,1000000000000000,5,0,0.34290123,Efficient Methods for NLP,2
2025.emnlp-main.257,main,2025,emnlp,1,1,1,8,2496000000000000,2496000000000000,11,0,0.18463721999999999,Generation,2
2025.emnlp-main.258,main,2025,emnlp,1,1,1,16,2640000000000000,2640000000000000,9,0,0.18422274999999999,Machine Learning for NLP,3
2025.emnlp-main.259,main,2025,emnlp,1,1,1,8,2496000000000000,2496000000000000,6,0,0.36970049999999999,Computational Social Science and Cultural Analytics,3
2025.emnlp-main.26,main,2025,emnlp,1,0,1,,,312000000000000,6,0,0.18516170000000001,Efficient Methods for NLP,2
2025.emnlp-main.260,main,2025,emnlp,1,1,1,4,724000000000000,724000000000000,7,0,0.4224154,Generation,4
2025.emnlp-main.261,main,2025,emnlp,1,1,1,2,624000000000000,624000000000000,6,0,0.39256352999999999,"Ethics, Bias, and Fairness",2
2025.emnlp-main.262,main,2025,emnlp,1,1,1,16,4992000000000000,4992000000000000,4,0,0.18476559000000001,"Multimodality and Language Grounding to Vision, Robotics and Beyond",1
2025.emnlp-main.264,main,2025,emnlp,1,1,1,8,568000000000000,568000000000000,3,0,0.18553362000000001,Information Extraction,2
2025.emnlp-main.265,main,2025,emnlp,1,1,1,8,1448000000000000,1448000000000000,3,0,0.18531829999999999,Language Modeling,1
2025.emnlp-main.266,main,2025,emnlp,1,1,1,2,660000000000000,660000000000000,6,2,0.95987389000000001,Dialogue and Interactive Systems,2
2025.emnlp-main.268,main,2025,emnlp,1,1,1,2,624000000000000,624000000000000,3,1,0.92770430999999998,Human-Centered NLP and Human-AI Interaction,2
2025.emnlp-main.269,main,2025,emnlp,1,1,1,8,2496000000000000,2496000000000000,6,0,0.18498081,Interpretability and Analysis of Models for NLP,2
2025.emnlp-main.27,main,2025,emnlp,1,1,1,8,7912000000000000,7912000000000000,9,0,0.18657403,NLP and Symbolic Reasoning,2
2025.emnlp-main.271,main,2025,emnlp,1,1,1,8,2496000000000000,2496000000000000,9,0,0.18423714999999999,Efficient Methods for NLP,3
2025.emnlp-main.272,main,2025,emnlp,1,1,1,8,2494400000000000,2494400000000000,8,0,0.43176722000000001,Efficient Methods for NLP,2
2025.emnlp-main.275,main,2025,emnlp,1,1,1,8,2496000000000000,2496000000000000,4,1,0.91344853999999998,"Multimodality and Language Grounding to Vision, Robotics and Beyond",3
2025.emnlp-main.276,main,2025,emnlp,1,1,1,8,2496000000000000,2496000000000000,8,5,0.97409266999999999,NLP and Symbolic Reasoning,2
2025.emnlp-main.280,main,2025,emnlp,1,1,1,1,119100000000000,119100000000000,4,1,0.86366922999999995,Computational Social Science and Cultural Analytics,1
2025.emnlp-main.283,main,2025,emnlp,1,1,1,8,952800000000000,952800000000000,3,0,0.18427146999999999,Machine Learning for NLP,1
2025.emnlp-main.284,main,2025,emnlp,1,1,1,8,6048000000000000,6048000000000000,4,1,0.95586473000000005,Computational Social Science and Cultural Analytics,1
2025.emnlp-main.285,main,2025,emnlp,1,1,1,8,2496000000000000,2496000000000000,10,0,0.18494647,Question Answering,4
2025.emnlp-main.286,main,2025,emnlp,1,1,1,64,19955200000000000,19955200000000000,8,0,0.18504034,NLP and Code Models,2
2025.emnlp-main.287,main,2025,emnlp,1,1,1,8,2496000000000000,2496000000000000,2,1,0.92916222000000004,NLP and Symbolic Reasoning,2
2025.emnlp-main.288,main,2025,emnlp,1,1,1,2,238200000000000,238200000000000,7,0,0.35478560999999997,Information Extraction,2
2025.emnlp-main.293,main,2025,emnlp,1,1,1,16,2640000000000000,2640000000000000,7,0,0.32578558000000002,LLM agents,1
2025.emnlp-main.294,main,2025,emnlp,1,1,1,1,71000000000000,71000000000000,7,0,0.18498310000000001,"Sentiment Analysis, Stylistic Analysis, and Argument Mining",5
2025.emnlp-main.297,main,2025,emnlp,1,1,1,1,149700000000000,312000000000000,4,0,0.18419824000000001,Efficient Methods for NLP,1
2025.emnlp-main.298,main,2025,emnlp,1,1,1,2,142000000000000,142000000000000,6,0,0.18504950000000001,"Ethics, Bias, and Fairness",2
2025.emnlp-main.299,main,2025,emnlp,1,1,1,1,119100000000000,119100000000000,5,0,0.18454151999999999,"Sentiment Analysis, Stylistic Analysis, and Argument Mining",2
2025.emnlp-main.3,main,2025,emnlp,1,1,1,3,357300000000000,357300000000000,4,0,0.37045295,"Ethics, Bias, and Fairness",2
2025.emnlp-main.300,main,2025,emnlp,1,1,1,4,1248000000000000,1248000000000000,5,1,0.92725170999999995,Dialogue and Interactive Systems,2
2025.emnlp-main.301,main,2025,emnlp,1,1,1,8,952800000000000,952800000000000,7,0,0.18501745,Language Modeling,3
2025.emnlp-main.302,main,2025,emnlp,1,1,1,8,6048000000000000,6048000000000000,5,0,0.18443166999999999,Language Modeling,2
2025.emnlp-main.303,main,2025,emnlp,1,1,1,1,312000000000000,312000000000000,4,0,0.18454381,Resources and Evaluation,2
2025.emnlp-main.304,main,2025,emnlp,1,1,1,1,119100000000000,119100000000000,8,1,0.87141747999999997,"Ethics, Bias, and Fairness",4
2025.emnlp-main.305,main,2025,emnlp,1,1,1,3,624000000000000,624000000000000,9,0,0.18453464999999999,NLP Applications,3
2025.emnlp-main.306,main,2025,emnlp,1,1,1,4,1248000000000000,1248000000000000,6,0,0.36013835999999999,Dialogue and Interactive Systems,2
2025.emnlp-main.308,main,2025,emnlp,1,1,1,2,330000000000000,330000000000000,7,0,0.40236719999999998,NLP and Code Models,3
2025.emnlp-main.309,main,2025,emnlp,1,1,1,1,112000000000000,112000000000000,4,0,0.18501287,Machine Translation,1
2025.emnlp-main.31,main,2025,emnlp,1,0,1,,,110000000000000,8,1,0.91001056999999996,Computational Social Science and Cultural Analytics,6
2025.emnlp-main.310,main,2025,emnlp,1,1,1,16,2496000000000000,2496000000000000,14,1,0.92928237000000002,Information Extraction,6
2025.emnlp-main.311,main,2025,emnlp,1,1,1,16,2496000000000000,2496000000000000,12,0,0.18502661000000001,Information Extraction,3
